opendata_id,city,postcode,latitude,longitude,ihk_branch_id,nace_id,branch_top_level_id,employees_range,ihk_branch_desc,nace_desc,branch_top_level_desc,business_age,business_type,Bezirk,planungsraum_id,Planungsraum,Bezirksregion,Prognoseraum,Ortsteil
67707307910,Berlin,10711,52.49942242,13.294576517,9609003,9609,96,0 Beschäftigte,Begleitservice,Erbringung v. sonstigen Dienstleistungen a. n. g.,Erbringung v. sonstigen überwiegend persönlichen Dienstleist,13,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04500937,Halensee,Halensee,Wilmersdorf Zentrum,Halensee
675928871096,Berlin,12489,52.432414652,13.535987385,6810,6810,68,7 - 9 Beschäftigte,"Kauf u. Verkauf v. eigenen Grundstücken, Gebäuden u. Wohnung","Kauf u. Verkauf v. eigenen Grundstücken, Gebäuden u. Wohnung",Grundstücks- u. Wohnungswesen,15,Kleingewerbetreibender,Treptow-Köpenick,09200715,Wista,Adlershof,Treptow-Köpenick 2,Adlershof
67635547518,Berlin,12587,52.447177857,13.622513229,47111,4711,47,10 - 19 Beschäftigte,"EH m. Nahrungs- u. Genussmitteln, Getränken u. Tabakwaren, o","EH m. Waren verschiedener Art, Hauptrichtung Nahrungs- u. Ge",Einzelhandel (ohne Handel mit Kraftfahrzeugen),13,Kleingewerbetreibender,Treptow-Köpenick,09501737,Alt-Friedrichshagen,Friedrichshagen,Treptow-Köpenick 5,Friedrichshagen
690946871156,Berlin,10997,52.50066829,13.444736733,73110,7311,73,0 Beschäftigte,Werbeagenturen,Werbeagenturen,Werbung u. Marktforschung,14,Kleingewerbetreibender,Friedrichshain-Kreuzberg,02300419,Wrangelkiez,Südliche Luisenstadt,Kreuzberg Ost,Kreuzberg
689820071400,Berlin,12099,52.466590469,13.393825862,70220,7022,70,0 Beschäftigte,Unternehmensberatung,Unternehmensberatung,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,13,Kleingewerbetreibender,Tempelhof-Schöneberg,07400927,Rathaus Tempelhof,Tempelhof Südost,Tempelhof,Tempelhof
69371287376,Berlin,10178,52.521359261,13.402484442,70210,7021,70,1 - 3 Beschäftigte,Public-Relations-Beratung,Public-Relations-Beratung,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,14,Kleingewerbetreibender,Mitte,01100310,Alexanderplatzviertel,Alexanderplatz,Zentrum,Mitte
702494471648,Berlin,10965,52.487733494,13.396629766,259931,2599,25,0 Beschäftigte,H. v. KFZ-Schildern,H. v. sonstigen Metallwaren a.n.g.,H. v. Metallerzeugnissen,13,Kleingewerbetreibender,Friedrichshain-Kreuzberg,02200211,Chamissokiez,Tempelhofer Vorstadt,Kreuzberg Süd,Kreuzberg
707883071610,Berlin,10551,52.531749898,13.334653837,731108,7311,73,1 - 3 Beschäftigte,"Promotion, Propagandisten",Werbeagenturen,Werbung u. Marktforschung,13,Kleingewerbetreibender,Mitte,01200519,Emdener Straße,Moabit West,Moabit,Moabit
71723707790,Berlin,13053,52.558307448,13.501291302,639102,6391,63,0 Beschäftigte,Medienagentur/Medienberatung,Korrespondenz- u. Nachrichtenbüros,Informationsdienstleistungen,13,im Handelsregister eingetragen,Lichtenberg,11200410,Malchower Weg,Alt-Hohenschönhausen Nord,Hohenschönhausen Süd,Alt-Hohenschönhausen
727751471838,Berlin,13053,52.560487469,13.509939573,47540,4754,47,1 - 3 Beschäftigte,EH m. elektrischen Haushaltsgeräten,EH m. elektrischen Haushaltsgeräten,Einzelhandel (ohne Handel mit Kraftfahrzeugen),13,Kleingewerbetreibender,Lichtenberg,11100309,Mühlengrund,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,Neu-Hohenschönhausen
73699507650,Berlin,10117,52.521375976,13.384844331,70220,7022,70,0 Beschäftigte,Unternehmensberatung,Unternehmensberatung,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,13,Kleingewerbetreibender,Mitte,01100308,Charitéviertel,Alexanderplatz,Zentrum,Mitte
745144871816,Berlin,10365,52.512266965,13.477844846,78200,7820,78,50 - 99 Beschäftigte,Befristete Überlassung v. Arbeitskräften,Befristete Überlassung v. Arbeitskräften,Vermittlung u. Überlassung v. Arbeitskräften,12,Kleingewerbetreibender,Lichtenberg,11300826,Frankfurter Allee Süd,Frankfurter Allee Süd,Lichtenberg Nord,Lichtenberg
745015271384,Berlin,10405,52.532974326,13.422360142,47730,4773,47,0 Beschäftigte,Apotheken,Apotheken,Einzelhandel (ohne Handel mit Kraftfahrzeugen),13,Kleingewerbetreibender,Pankow,03701659,Immanuelkirchstraße,Prenzlauer Berg Süd,Südlicher Prenzlauer Berg,Prenzlauer Berg
93314887496,Berlin,10117,52.511530726,13.389303781,96090,9609,96,1 - 3 Beschäftigte,Erbringung v. sonstigen Dienstleistungen a. n. g.,Erbringung v. sonstigen Dienstleistungen a. n. g.,Erbringung v. sonstigen überwiegend persönlichen Dienstleist,12,Kleingewerbetreibender,Mitte,01100207,Leipziger Straße,Regierungsviertel,Zentrum,Mitte
74103787126,Berlin,14055,52.511047405,13.216656143,68202,6820,68,4 - 6 Beschäftigte,"Vermietung, Verpachtung v. eigenen oder geleasten Gewerbegru","Vermietung, Verpachtung v. eigenen oder geleasten Grundstück",Grundstücks- u. Wohnungswesen,13,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04200204,Angerburger Allee,Heerstraße,Charlottenburg West,Westend
