opendata_id,city,postcode,latitude,longitude,ihk_branch_id,nace_id,branch_top_level_id,employees_range,ihk_branch_desc,nace_desc,branch_top_level_desc,business_age,business_type,Bezirk,planungsraum_id,Planungsraum,Bezirksregion,Prognoseraum,Ortsteil
23210506420,Berlin,13353,52.548040315,13.353047972,64200,6420,64,0 Beschäftigte,Beteiligungsgesellschaften,Beteiligungsgesellschaften,Erbringung v. Finanzdienstleistungen,22,Kleingewerbetreibender,Mitte,01400942,Westliche Müllerstraße,Parkviertel,Wedding,Wedding
232395561582,Berlin,13583,52.548909794,13.174493125,96022,9602,96,0 Beschäftigte,Kosmetiksalons,Frisör- u. Kosmetiksalons,Erbringung v. sonstigen überwiegend persönlichen Dienstleist,23,im Handelsregister eingetragen,Spandau,05100211,An der Kappe,Falkenhagener Feld,Spandau Mitte / Nord,Falkenhagener Feld
235784061136,Berlin,10245,52.51033239,13.462633903,6810,6810,68,1 - 3 Beschäftigte,"Kauf u. Verkauf v. eigenen Grundstücken, Gebäuden u. Wohnung","Kauf u. Verkauf v. eigenen Grundstücken, Gebäuden u. Wohnung",Grundstücks- u. Wohnungswesen,23,Kleingewerbetreibender,Friedrichshain-Kreuzberg,02500833,Boxhagener Platz,Frankfurter Allee Süd FK,Friedrichshain Ost,Friedrichshain
22809806392,Berlin,14199,52.484296132,13.301613693,476420,4764,47,0 Beschäftigte,"EH m. Sport- u. Campingartikeln (ohne Campingmöbel), Sportge","EH m. Fahrrädern, Sport- u. Campingartikeln",Einzelhandel (ohne Handel mit Kraftfahrzeugen),22,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04400830,Forckenbeckstraße,Schmargendorf,Wilmersdorf Süd,Schmargendorf
2315065626,Berlin,10825,52.479308643,13.337194506,562900,5629,56,0 Beschäftigte,Kantinen,Erbringung sonstiger Verpflegungsdienstleistungen,Gastronomie,22,im Handelsregister eingetragen,Tempelhof-Schöneberg,07200308,Volkspark (Rudolph-Wilde-Park),Schöneberg Südwest,Schöneberg Süd,Schöneberg
24853056122,Berlin,12685,52.543881801,13.568512001,476420,4764,47,0 Beschäftigte,"EH m. Sport- u. Campingartikeln (ohne Campingmöbel), Sportge","EH m. Fahrrädern, Sport- u. Campingartikeln",Einzelhandel (ohne Handel mit Kraftfahrzeugen),22,im Handelsregister eingetragen,Marzahn-Hellersdorf,10100315,Bärenstein,Marzahn Süd,Marzahn,Marzahn
24861356454,Berlin,10777,52.499088738,13.337717803,661901,6619,66,0 Beschäftigte,Vermittlung v. Bausparverträgen,Sonstige mit Finanzdienstleistungen verbundene Tätigkeiten,Mit Finanz- u. Versicherungsdienstleistungen verbundene Täti,22,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04501045,Schaperstraße,Lietzenburger Straße,Wilmersdorf Zentrum,Wilmersdorf
24865556622,Berlin,10969,52.497740281,13.405772588,47622,4762,47,1 - 3 Beschäftigte,"EH m. Schreib- u. Papierwaren, Schul- u. Büroartikeln","EH m. Zeitschriften, Zeitungen, Schreibwaren u. Bürobedarf",Einzelhandel (ohne Handel mit Kraftfahrzeugen),22,im Handelsregister eingetragen,Friedrichshain-Kreuzberg,02100106,Wassertorplatz,Südliche  Friedrichstadt,Kreuzberg Nord,Kreuzberg
244457561830,Berlin,14199,52.480148974,13.289261738,85599,8559,85,0 Beschäftigte,Unterricht a. n. g.,Sonstiger Unterricht a. n. g.,Erziehung u. Unterricht,23,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04400830,Forckenbeckstraße,Schmargendorf,Wilmersdorf Süd,Schmargendorf
245351561406,Berlin,10969,52.499368754,13.412302563,463990,4639,46,1 - 3 Beschäftigte,"GH m. Hotel-, Gaststätten u. Imbiss-Stubenbedarf","GH m. Nahrungs- u. Genussmitteln, Getränken u. Tabakwaren, o",Großhandel (ohne Handel mit Kraftfahrzeugen u. Krafträdern),22,im Handelsregister eingetragen,Friedrichshain-Kreuzberg,02100105,Prinzenstraße,Südliche  Friedrichstadt,Kreuzberg Nord,Kreuzberg
